ShooterID,Age,Solo,Fatalities,LocationCrimeRate,ServedMilitary,ServedLawEnforcement,Gender_Male,Ethnicity_White,Motive_Personal Target,Weapon_Handgun,WealthClass_Low,StatedReligion_Undefined,EducationLevel_High School,Motive_Organizational Target,Weapon_Rifle,WealthClass_Middle,StatedReligion_Christian,EducationLevel_Some College,Ethnicity_Asian,Ethnicity_Black,Ethnicity_Hispanic,Motive_Religious,Weapon_Multiple,WealthClass_High,StatedReligion_Muslim,EducationLevel_Graduate
1207,38,False,21,72.04312282542465,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1208,35,False,14,82.0812986049528,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1209,29,False,23,73.38320072785504,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1210,43,False,14,72.79946492628305,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1211,33,False,16,75.27770078535316,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1212,33,True,16,75.7776746897253,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1213,38,True,15,81.9375192070677,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1214,44,True,20,81.99815723105016,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1215,38,True,12,89.21695883284849,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1216,39,False,20,76.67616985529378,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1217,29,True,14,58.39275504889983,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1218,35,True,18,83.57948599624343,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1219,32,False,13,88.49824459204592,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1220,38,False,20,99.61695017184823,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
1221,38,True,21,89.51705880776824,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1222,43,False,24,70.09701589739419,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True
1223,24,False,13,76.87184027488584,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1224,31,True,12,72.29373253459742,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1225,41,True,13,70.93473074896839,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1226,27,False,14,73.8651460916337,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1227,39,False,21,87.85743102133064,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1228,40,False,12,59.108287154886696,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1229,34,True,9,64.97454367610479,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1230,27,False,9,87.1949302256663,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1231,34,False,13,89.53668174073951,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1232,42,True,16,68.40504291682383,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1233,42,False,18,91.50748344305217,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
1234,36,False,13,84.75882083307752,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1235,30,True,17,72.32238863954409,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1236,43,False,13,50.64734428008734,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1237,39,False,18,58.319848563322935,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1238,30,True,10,68.41823312390356,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1239,36,False,11,82.59936981959828,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1240,36,True,11,82.63100024547914,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
1241,31,False,9,70.3355080809313,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1242,36,True,10,72.68725734637424,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
1243,40,True,8,74.67518650058115,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1244,33,False,15,72.8126198704918,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1245,41,False,18,76.63633763668794,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1246,26,False,14,74.69958843251838,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1247,46,True,23,58.25772850908031,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1248,35,True,16,72.92438433780731,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1249,40,False,13,74.77402166955098,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1250,36,False,18,84.89799345927511,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1251,30,True,16,66.68693868359715,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1252,34,False,11,77.03905351344905,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1253,25,False,14,80.62839996321604,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1254,38,False,11,73.5165282119218,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1255,35,False,20,57.45202114628755,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1256,34,True,10,85.10069020593613,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1257,38,False,20,82.47141232026603,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1258,35,True,16,77.28773380024683,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1259,38,False,10,75.40330400889144,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True
1260,39,False,16,57.18575100448369,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1261,32,False,14,82.74656635890075,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1262,30,False,13,89.86396043328376,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1263,26,False,18,63.862544795781254,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1264,35,False,12,88.4501865627158,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1265,37,False,14,86.31457796345356,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1266,28,False,14,63.56804676649961,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1267,42,False,15,71.05856400647104,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
1268,30,True,11,61.0456235689033,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1269,24,True,18,74.34861664271112,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1270,42,True,17,79.48317562430157,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1271,25,False,15,61.795318689797284,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1272,39,False,14,78.85802775124698,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True
1273,38,False,11,81.39125763478494,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1274,36,False,16,81.53478656218734,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1275,32,False,12,79.54502572085629,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1276,37,True,17,62.715093236190924,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1277,40,True,15,73.78525981449955,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True
1278,30,False,14,78.52352110314054,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1279,39,True,14,89.61025622339098,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1280,39,False,16,75.0246582948752,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True
1281,36,False,16,79.25541294275781,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1282,32,False,14,65.67973186354799,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True
1283,39,False,14,63.451059638341285,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1284,37,False,9,62.16928010269612,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1285,29,True,13,70.79731725889144,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1286,33,False,13,95.6205115300686,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1287,39,False,15,70.9792374056015,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1288,35,True,15,78.6462635394205,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1289,40,True,13,80.57097958570995,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
1290,33,False,17,64.08470890963841,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1291,30,True,15,70.6489314938786,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1292,45,True,15,81.24415138932524,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1293,26,False,15,79.28327414169424,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1294,32,False,19,55.06005373320759,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1295,36,True,15,80.94410353957252,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1296,39,True,14,69.49009609156215,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1297,38,False,14,69.75182803707135,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1298,46,True,20,79.0486569296361,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1299,34,False,16,90.22935924483794,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1300,30,False,9,72.99565373305639,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1301,33,True,13,86.79050215539266,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1302,33,True,20,60.59077232118153,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1303,34,True,8,76.3074334591213,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1304,30,True,13,69.5894459407192,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1305,38,True,17,77.8200698675606,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
1306,36,False,20,72.03692597214898,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1307,28,True,14,61.589385810361954,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1308,39,False,11,66.12590637198858,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1309,30,False,18,58.56798920143414,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1310,29,True,19,61.930987710512824,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
1311,35,True,14,79.80324374875048,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1312,26,True,16,72.48962870142778,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1313,37,True,14,77.30864410128088,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1314,20,False,14,93.15577481595072,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1315,29,True,12,72.0402820678774,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1316,42,False,19,81.34283933182238,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1317,31,False,15,75.28135512201254,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1318,32,False,14,102.62684532731502,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1319,41,False,20,44.82353107252613,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1320,31,False,13,67.82337724027879,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1321,38,True,10,81.54023974231481,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
1322,40,True,13,67.47094604572061,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True
1323,37,False,16,80.66071557309981,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1324,27,True,14,74.39920807103312,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
1325,31,False,16,83.64948838011637,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1326,48,False,10,63.67877169572341,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
1327,32,False,8,76.72842310616355,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1328,49,False,18,79.66018230013384,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1329,43,False,19,76.31789158211336,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1330,37,False,10,76.49412484920889,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1331,36,False,15,87.02430905779559,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True
1332,32,False,17,58.20094253495105,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1333,34,False,10,76.24967190791685,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1334,31,False,15,62.908518671207204,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1335,34,False,14,82.57610936926311,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1336,28,False,23,66.62066417630284,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1337,27,False,24,50.27554341905652,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1338,41,False,17,82.8146741424745,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1339,26,True,16,72.31628706041032,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1340,39,False,19,78.56629616101603,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1341,25,True,20,89.27008902699062,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1342,38,False,12,78.71401085932236,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1343,33,False,14,76.69428083908949,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True
1344,41,False,12,74.52729620770569,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1345,33,True,15,63.526935162509886,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1346,24,False,18,72.84752141904609,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1347,34,False,14,94.73898578442584,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1348,35,True,12,71.24780769866102,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1349,34,True,10,73.43986340576745,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1350,37,False,19,87.57084892105345,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1351,32,False,12,59.58711339098042,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1352,28,True,18,81.20124050956936,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True
1353,30,False,17,59.1112008019495,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1354,32,False,17,78.9918871688146,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1355,32,False,21,74.77590551601799,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1356,47,False,19,81.12400160798013,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1357,41,False,10,64.8752562984561,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
1358,38,False,17,69.6496691530843,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1359,37,False,19,81.64052953305583,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1360,36,True,19,69.90167483498199,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True
1361,36,True,11,82.55515260528503,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1362,35,False,14,77.09169810688752,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1363,35,False,12,70.54248242069839,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1364,24,False,26,71.84645821969325,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1365,33,False,19,75.03504831668619,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1366,33,False,10,72.79817885958599,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1367,31,False,12,82.3024975373295,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1368,32,True,6,71.28720670475916,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1369,36,False,8,69.26969073787778,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1370,38,True,15,84.10251681532861,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1371,36,False,14,70.77870835927209,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1372,38,True,21,69.59628379734991,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True
1373,38,False,20,50.1433619842893,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1374,33,True,14,64.6049663139607,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1375,37,True,16,66.61372521336789,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1376,26,True,19,69.59869407492025,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1377,33,False,18,67.77860783371136,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1378,32,False,9,84.83050148678952,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1379,42,False,14,67.24852355548917,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1380,36,False,19,67.99373629761423,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1381,28,False,16,76.55654197099732,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1382,37,False,11,63.98318120071319,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1383,39,False,13,90.63992154846775,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1384,34,True,19,83.02156791162813,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True
1385,38,True,10,63.319130478921515,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1386,22,False,21,85.13667085866837,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
1387,21,False,11,87.21708139519953,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1388,29,False,16,63.57885263081386,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1389,35,False,11,63.348333842411755,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1390,42,True,12,68.89586854101866,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1391,29,False,15,60.84794880255092,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1392,30,False,18,67.19711465577227,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1393,35,False,17,70.99875415281257,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1394,32,False,16,80.04152361376481,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1395,32,False,22,75.8122550315025,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1396,32,False,13,73.51978493465305,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1397,41,True,9,70.16826705075087,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1398,40,True,15,61.920442500366235,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1399,35,False,13,80.91717726781987,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1400,43,False,16,80.69374156823713,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1401,37,True,14,68.83151409008285,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1402,40,False,14,63.98844858875577,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
1403,30,False,17,90.56104437527084,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1404,31,False,13,77.46730451086931,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1405,31,True,20,78.96968291325042,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1406,34,False,16,79.40147860699759,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1407,35,False,14,62.97516301418707,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1408,36,False,18,89.99276584016866,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1409,44,False,9,70.96502067055769,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1410,38,True,11,83.22042003928942,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1411,32,False,15,89.58432703426777,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1412,34,True,17,75.813760320182,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True
1413,42,True,17,63.185215912648836,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1414,38,False,12,50.06529486514264,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1415,42,False,14,74.61584190698062,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1416,32,False,10,77.50144447732553,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1417,31,True,6,69.19224866314381,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1418,31,False,9,76.35685453456917,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1419,32,False,11,79.30344838171058,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1420,29,False,15,84.93927790794635,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1421,36,False,15,72.71434608873791,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
1422,36,False,9,74.54658326539936,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True
1423,41,False,12,73.21399670566446,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1424,26,True,17,75.3359463332685,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1425,30,True,7,69.86815619076137,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1426,39,True,9,69.82034615505516,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
1427,35,False,13,70.44977160727699,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1428,35,False,15,76.56266241619497,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1429,41,False,17,66.52685972148863,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1430,29,True,16,70.49006066873591,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1431,31,True,18,93.08589967121408,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
